"manuscript","signature","libraryName"
"https://imagoarchive.it/ontology/resources/manuscript/firenze/archivioprovincialedeifratiminori/f_16/42r82v","F 16"," Archivio Provinciale dei Frati Minori"
"https://imagoarchive.it/ontology/resources/manuscript/carpentras/bibliothqueinguimbertine/487/1r127v","487"," Bibliothèque Inguimbertine"
"https://imagoarchive.it/ontology/resources/manuscript/nrnberg/stadtbibliothek/cent._v._55/1r108v","Cent. V. 55"," Stadtbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/padova/lettereedarti/archivio_papafava_cod._21/39r39v","Archivio Papafava cod. 21"," lettere ed arti"
"https://imagoarchive.it/ontology/resources/manuscript/wien/sterreichischenationalbibliothek/1180/146v151v","1180"," Österreichische Nationalbibliothek "
"https://imagoarchive.it/ontology/resources/manuscript/wien/sterreichischenationalbibliothek/1712/44r49r","1712"," Österreichische Nationalbibliothek "
"https://imagoarchive.it/ontology/resources/manuscript/wien/sterreichischenationalbibliothek/609/9r19r","609"," Österreichische Nationalbibliothek "
"https://imagoarchive.it/ontology/resources/manuscript/wien/sterreichischenationalbibliothek/879/1r9v","879"," Österreichische Nationalbibliothek "
"https://imagoarchive.it/ontology/resources/manuscript/wien/sterreichischenationalbibliothek/series_nova_2960_(haus-,_hof-_und_staatsarchiv,_711)/1170v","Series Nova 2960 (Haus-, Hof- und Staatsarchiv, 711)"," Österreichische Nationalbibliothek "
"https://imagoarchive.it/ontology/resources/manuscript/wien/sterreichischenationalbibliothek/ital._2639/394","ital. 2639"," Österreichische Nationalbibliothek "
"https://imagoarchive.it/ontology/resources/manuscript/praha/archivprazskhohraduknihovnametropolitnkapituly/g_28/1r43r","G 28","Archiv Prazského Hradu, Knihovna Metropolitní Kapituly"
"https://imagoarchive.it/ontology/resources/manuscript/praha/archivprazskhohraduknihovnametropolitnkapituly/g._xxi_(1012)/86r131v","G. XXI (1012)","Archiv Prazského Hradu, Knihovna Metropolitní Kapituly"
"https://imagoarchive.it/ontology/resources/manuscript/praha/archivprazskhohraduknihovnametropolitnkapituly/knihovna_metropolitní_kapituly_g._xlii_(1036)/140r152v","Knihovna Metropolitní Kapituly G. XLII (1036)","Archiv Prazského Hradu, Knihovna Metropolitní Kapituly"
"https://imagoarchive.it/ontology/resources/manuscript/praha/archivprazskhohraduknihovnametropolitnkapituly/knihovna_metropolitní_kapituly_n._xiii_(1537)/1r14r","Knihovna Metropolitní Kapituly N. XIII (1537)","Archiv Prazského Hradu, Knihovna Metropolitní Kapituly"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/archivioapostolicovaticano/_arch._cap._s._pietro_h_79/325r354r"," Arch. Cap. S. Pietro H 79","Archivio Apostolico Vaticano"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/archivioapostolicovaticano/a.a._arm,_i-xviii_953/1r19r","A.A. Arm, I-XVIII 953","Archivio Apostolico Vaticano"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/archivioapostolicovaticano/arch._cap._h_61/1r58v","Arch. Cap. H 61","Archivio Apostolico Vaticano"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/archivioapostolicovaticano/arch._cap._s._pietro_g_1/154","Arch. Cap. S. Pietro G 1","Archivio Apostolico Vaticano"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/archivioapostolicovaticano/arch._cap._s._pietro_h_89/398r418v","Arch. Cap. S. Pietro H 89","Archivio Apostolico Vaticano"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/archivioapostolicovaticano/arm._xxv,_144/1837","Arm. XXV, 144","Archivio Apostolico Vaticano"
"https://imagoarchive.it/ontology/resources/manuscript/milano/archiviostoricocivicoebibliotecatrivulziana/triv._430/1r36v","Triv. 430","Archivio Storico Civico e Biblioteca Trivulziana"
"https://imagoarchive.it/ontology/resources/manuscript/novara/archiviostoricodiocesano/_codici_xlii_(88)/69r92v"," Codici XLII (88)","Archivio Storico Diocesano"
"https://imagoarchive.it/ontology/resources/manuscript/genova/archiviostoricodelcomunedigenova/cod._360/7880","cod. 360","Archivio Storico del Comune di Genova"
"https://imagoarchive.it/ontology/resources/manuscript/montecassino/archiviodellabbaziabibliotecastataledelmonumentonazionale/132/1530","132","Archivio dell'Abbazia (Biblioteca Statale del Monumento Nazionale)"
"https://imagoarchive.it/ontology/resources/manuscript/montecassino/archiviodellabbaziabibliotecastataledelmonumentonazionale/152/159204","152","Archivio dell'Abbazia (Biblioteca Statale del Monumento Nazionale)"
"https://imagoarchive.it/ontology/resources/manuscript/montecassino/archiviodellabbaziabibliotecastataledelmonumentonazionale/38/128140","38","Archivio dell'Abbazia (Biblioteca Statale del Monumento Nazionale)"
"https://imagoarchive.it/ontology/resources/manuscript/montecassino/archiviodellabbaziabibliotecastataledelmonumentonazionale/557/621r623v","557","Archivio dell'Abbazia (Biblioteca Statale del Monumento Nazionale)"
"https://imagoarchive.it/ontology/resources/manuscript/gubbio/archiviodistato/fondo_armanni,_ii_f_2_(biblioteca_comunale,_ms._16)/1143","Fondo Armanni, II F 2 (Biblioteca Comunale, ms. 16)","Archivio di Stato"
"https://imagoarchive.it/ontology/resources/manuscript/bologna/archiviostoricodellaprovinciadicristoredeifratiminoridellemiliaromagna/ms._14/264306","Ms. 14","Archivio storico della Provincia di Cristo Re dei Frati Minori dell'Emilia Romagna"
"https://imagoarchive.it/ontology/resources/manuscript/toledo/archivoybibliotecacapitulares/25_50/1r58r","25 50","Archivo y Biblioteca Capitulares"
"https://imagoarchive.it/ontology/resources/manuscript/len/archivobibliotecadelasantaiglesiacatedral/14/5r5v","14","Archivo-Biblioteca de la Santa Iglesia Catedral"
"https://imagoarchive.it/ontology/resources/manuscript/barcelona/arxiudelacoronadarag/ripoll_151/1v12r","Ripoll 151","Arxiu de la Corona d'Aragó"
"https://imagoarchive.it/ontology/resources/manuscript/barcelona/arxiudelacoronadarag/ripoll_41/127r139v","Ripoll 41","Arxiu de la Corona d'Aragó"
"https://imagoarchive.it/ontology/resources/manuscript/karlsruhe/badischelandesbibliothek/aug._perg._lxviii/1302","Aug. Perg. LXVIII","Badische Landesbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/karlsruhe/badischelandesbibliothek/aug._perg._xcvi/1467","Aug. Perg. XCVI","Badische Landesbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/oxford/balliolcollegelibrary/190/45r51v","190","Balliol College Library"
"https://imagoarchive.it/ontology/resources/manuscript/oxford/balliolcollegelibrary/226/72r86v","226","Balliol College Library"
"https://imagoarchive.it/ontology/resources/manuscript/oxford/balliolcollegelibrary/286_(265)/2r176v","286 (265)","Balliol College Library"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/_clm_11726/179r197r"," Clm 11726","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/10691/207234","10691","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/18624/150r163v","18624","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/29/873","29","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_10056/163v166r","Clm 10056","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_10291/47v62r","Clm 10291","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_12642/244v256v","Clm 12642","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_13002/4v","Clm 13002","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_14583/81r219v","Clm 14583","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_14603/128r136v","Clm 14603","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_1607/41r69v","Clm 1607","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_17139/169r174v","Clm 17139","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_17740/1v36v","Clm 17740","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_18385/162r175v","Clm 18385","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_18525b/1r","Clm 18525b","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_18621/83r122r","Clm 18621","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_22248/70v90r","Clm 22248","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_22377/190r199r","Clm 22377","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_23725/20","Clm 23725","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_249/153r190v","Clm 249","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_2607/1r15v","Clm 2607","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_27006/231r244r","Clm 27006","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_28294/iriive170r171v","Clm 28294","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_29890/b3_(olim_29061)/1fe3frammenti","Clm 29890/B3 (olim 29061)","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_3703/53v56r","Clm 3703","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_386/18","Clm 386","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_4013/49v66r","Clm 4013","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_431/280r290v","Clm 431","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_431/96r274v","Clm 431","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_4351/204v205v","Clm 4351","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_461/29r35r","Clm 461","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_4724_(bened._224)/122r140v","Clm 4724 (Bened. 224)","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_5307/136r152r","Clm 5307","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_5333/19","Clm 5333","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_629/1r19r","Clm 629","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_6389/1r14v","Clm 6389","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_8485/76v92r","Clm 8485","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_850/7r71r","Clm 850","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_903/174r195v","Clm 903","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm._5339/214r280r","Clm. 5339","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_14478/157v165v","clm 14478","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_14495/36r41v","clm 14495","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_14747/128r138r","clm 14747","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/clm_22016/107r110v","clm 22016","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/mnchen/bayerischestaatsbibliothek/lat._2°_930/1108","lat. 2° 930","Bayerische Staatsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/salzburg/benediktinererzabtaeisanktpeterstiftsbibliothek/stiftsbibliothek_a.v.34/1r15v","Stiftsbibliothek a.V.34","Benediktiner-Erzabtaei Sankt Peter Stiftsbibliothek"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/_b_123_sup/221v222v"," B 123 sup","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/a_219_inf./371","A 219 inf.","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/b_123_sup/f221rv","B 123 sup","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/b_24_inf._/2r283r","B 24 inf. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/b_52_inf._/3r109r","B 52 inf. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/c_164_inf._/752","C 164 inf. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/d_41_inf/1r97r","D 41 inf","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/e_124_sup./94r96r","E 124 sup.","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/e_57_sup._/1v12v","E 57 sup. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/f_148_sup._/1r93v","F 148 sup. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/i_28_sup./25r35v","I 28 sup.","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/i_61_inf._/203v205r","I 61 inf. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/i_66_suss._/193","I 66 Suss. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/m_23_sup._/35r56r","M 23 sup. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/m_79_sup/38v44r","M 79 sup","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/o_80_sup._/73r78v","O 80 sup. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/o_83_sup./14r29r","O 83 sup.","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/r_104_sup._/245251","R 104 sup. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/s_65_sup._/55r61r","S 65 sup. ","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/trotti_373/101124","Trotti 373","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/milano/bibliotecaambrosiana/y_72_sup./114","Y 72 sup.","Biblioteca Ambrosiana"
"https://imagoarchive.it/ontology/resources/manuscript/roma/bibliotecaangelica/1536_(v_4_16)/1r90r","1536 (V 4 16)","Biblioteca Angelica"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/_arch._cap._s._pietro_h._32/1r191r"," Arch. Cap. S. Pietro H. 32","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/_urb._lat._405/183r245r"," Urb. lat. 405","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/arch._cap._s._pietro_g._12/1r57r","Arch. Cap. S. Pietro G. 12","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb._lat._2357/1r24r","Barb. lat. 2357","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb._lat._2570/1r47r","Barb. lat. 2570","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb._lat._2611/1r208v","Barb. lat. 2611","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb._lat._270/395","Barb. lat. 270","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb._lat._6525/21r24r","Barb. lat. 6525","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb._lat._809/49r63v","Barb. lat. 809","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/barb.lat.330/7ra18rb","Barb.lat.330","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/cappon._35/1r155v","Cappon. 35","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/chig._f._iv._74/1r23v45r46v","Chig. F. IV. 74","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/chig._f._iv._74/25r50v","Chig. F. IV. 74","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/chig._f._v._110/397","Chig. F. V. 110","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/chig._g._iii_75_/140","Chig. G. III 75 ","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/chig._g._iii_76/1r79r","Chig. G. III 76","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/chig._m._vii._149/3r8r","Chig. M. VII. 149","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/fondo_reginense_latino,_810/4v13r","Fondo Reginense Latino, 810","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1096/1r115r","Ott. lat. 1096","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1261/23r70r","Ott. lat. 1261","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1279/1r57r","Ott. lat. 1279","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1375/2r137r","Ott. lat. 1375","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1771/61r270v","Ott. lat. 1771","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1837/838","Ott. lat. 1837","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1863/197r238r","Ott. lat. 1863","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._1897/1r73v","Ott. lat. 1897","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._2087/88r103r","Ott. lat. 2087","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._2096/1r121v","Ott. lat. 2096","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._2967/1r21v","Ott. lat. 2967","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._731/1r51r","Ott. lat. 731","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ott._lat._751/1r46v","Ott. lat. 751","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ottob._lat._1641/1r114v","Ottob. Lat. 1641","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ottob._lat._1875/6r73v","Ottob. Lat. 1875","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ottob._lat._2066/15","Ottob. lat. 2066","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ottoboniano_latino_1455/243r346r","Ottoboniano Latino 1455","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._1076/1r131v","Pal. lat. 1076","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._1077/1r128r","Pal. lat. 1077","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._1358/91r158v","Pal. lat. 1358","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._1359/1r96v","Pal. lat. 1359","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._156/49r51v","Pal. lat. 156","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._1604/97r143v","Pal. lat. 1604","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._217/54r86v","Pal. lat. 217","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/pal._lat._291/1r274v","Pal. lat. 291","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/palatino_latino_948/1r191rsecondonum192r","Palatino Latino 948","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._1846/1r103r","Reg. Lat. 1846","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._1555/117r128v","Reg. lat. 1555","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._1850/1r110v","Reg. lat. 1850","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._391/1164","Reg. lat. 391","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._481/28r42v","Reg. lat. 481","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._707/1r78v","Reg. lat. 707","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._712/72r84r","Reg. lat. 712","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._794/1r91r","Reg. lat. 794","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reg._lat._827/1r111r","Reg. lat. 827","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/reginense_latino_729/1r161r","Reginense Latino 729","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ross._702/407","Ross. 702","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ross._703/1r25r","Ross. 703","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ross._704/1r71v","Ross. 704","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ross._705/398","Ross. 705","Biblioteca Apostolica Vaticana"
"https://imagoarchive.it/ontology/resources/manuscript/cittdelvaticano/bibliotecaapostolicavaticana/ross._728/1r97r","Ross. 728","Biblioteca Apostolica Vaticana"
